onset	duration	sample	trial_type	response_time	stim_file	value
1899.2095859375	0.0000000000	486197.654	n/a	n/a	n/a	Picture
1899.5039062500	0.0000000000	486273	n/a	n/a	n/a	35
1899.7434882812	0.0000000000	486334.333	n/a	n/a	n/a	Picture
1900.0673867187	0.0000000000	486417.251	n/a	n/a	n/a	Response
1900.2353867188	0.0000000000	486460.259	n/a	n/a	n/a	Picture
1900.4218750000	0.0000000000	486508	n/a	n/a	n/a	33
1900.9302890625	0.0000000000	486638.154	n/a	n/a	n/a	Picture
1901.3125000000	0.0000000000	486736	n/a	n/a	n/a	33
1901.4661875000	0.0000000000	486775.344	n/a	n/a	n/a	Picture
1901.9843750000	0.0000000000	486908	n/a	n/a	n/a	33
1902.0031875000	0.0000000000	486912.816	n/a	n/a	n/a	Picture
1902.4765625000	0.0000000000	487034	n/a	n/a	n/a	35
1903.1875000000	0.0000000000	487216	n/a	n/a	n/a	31
1904.0156250000	0.0000000000	487428	n/a	n/a	n/a	35
1904.5546875000	0.0000000000	487566	n/a	n/a	n/a	33
1905.4726562500	0.0000000000	487801	n/a	n/a	n/a	34
1906.0078125000	0.0000000000	487938	n/a	n/a	n/a	33
1906.5000000000	0.0000000000	488064	n/a	n/a	n/a	34
1907.1953125000	0.0000000000	488242	n/a	n/a	n/a	31
1907.7304687500	0.0000000000	488379	n/a	n/a	n/a	31
1911.9980468750	n/a	489471.5	n/a	n/a	n/a	boundary
1912.0521953125	0.0000000000	489485.362	n/a	n/a	n/a	Response
1912.7326953125	0.0000000000	489659.57	n/a	n/a	n/a	Picture
1913.4444921875	0.0000000000	489841.79	n/a	n/a	n/a	Picture
1914.3623945312	0.0000000000	490076.773	n/a	n/a	n/a	Picture
1914.8502929687	0.0000000000	490201.675	n/a	n/a	n/a	Picture
1915.6871953125	0.0000000000	490415.922	n/a	n/a	n/a	Picture
1916.1367187500	0.0000000000	490531	n/a	n/a	n/a	44
1916.6539921875	0.0000000000	490663.422	n/a	n/a	n/a	Picture
1917.1953125000	0.0000000000	490802	n/a	n/a	n/a	42
1917.6718945313	0.0000000000	490924.005	n/a	n/a	n/a	Picture
1917.9062500000	0.0000000000	490984	n/a	n/a	n/a	45
1918.5717929688	0.0000000000	491154.379	n/a	n/a	n/a	Picture
1918.8242187500	0.0000000000	491219	n/a	n/a	n/a	43
1919.3125000000	0.0000000000	491344	n/a	n/a	n/a	41
1919.3346953125	0.0000000000	491349.682	n/a	n/a	n/a	Picture
1919.6669921875	0.0000000000	491434.75	n/a	n/a	n/a	Response
1920.1484375000	0.0000000000	491558	n/a	n/a	n/a	41
1920.4184921875	0.0000000000	491627.134	n/a	n/a	n/a	Picture
1920.9213945312	0.0000000000	491755.877	n/a	n/a	n/a	Picture
1921.1171875000	0.0000000000	491806	n/a	n/a	n/a	43
1921.7962929688	0.0000000000	491979.851	n/a	n/a	n/a	Picture
1922.1328125000	0.0000000000	492066	n/a	n/a	n/a	42
1922.4881953125	0.0000000000	492156.978	n/a	n/a	n/a	Picture
1923.0351562500	0.0000000000	492297	n/a	n/a	n/a	43
1923.5239921875	0.0000000000	492422.142	n/a	n/a	n/a	Picture
1923.7968750000	0.0000000000	492492	n/a	n/a	n/a	44
1923.8822929688	0.0000000000	492513.867	n/a	n/a	n/a	Response
1924.3598945312	0.0000000000	492636.133	n/a	n/a	n/a	Picture
1924.7780937500	0.0000000000	492743.192	n/a	n/a	n/a	Response
1924.8828125000	0.0000000000	492770	n/a	n/a	n/a	45
1925.2037929687	0.0000000000	492852.171	n/a	n/a	n/a	Picture
1925.3828125000	0.0000000000	492898	n/a	n/a	n/a	41
1925.8396953125	0.0000000000	493014.962	n/a	n/a	n/a	Picture
1926.2578125000	0.0000000000	493122	n/a	n/a	n/a	43
1926.5065937500	0.0000000000	493185.688	n/a	n/a	n/a	Picture
1926.9492187500	0.0000000000	493299	n/a	n/a	n/a	42
1927.1834921875	0.0000000000	493358.974	n/a	n/a	n/a	Picture
1927.5856953125	0.0000000000	493461.938	n/a	n/a	n/a	Response
1927.6213945312	0.0000000000	493471.077	n/a	n/a	n/a	Picture
1927.9882812500	0.0000000000	493565	n/a	n/a	n/a	44
1928.5802929687	0.0000000000	493716.555	n/a	n/a	n/a	Picture
1928.8242187500	0.0000000000	493779	n/a	n/a	n/a	44
1928.9933945313	0.0000000000	493822.309	n/a	n/a	n/a	Response
1929.0551953125	0.0000000000	493838.13	n/a	n/a	n/a	Picture
1929.6679687500	0.0000000000	493995	n/a	n/a	n/a	42
1929.8350937500	0.0000000000	494037.784	n/a	n/a	n/a	Picture
1930.3007812500	0.0000000000	494157	n/a	n/a	n/a	45
1930.3729921875	0.0000000000	494175.486	n/a	n/a	n/a	Picture
1930.9687500000	0.0000000000	494328	n/a	n/a	n/a	41
1931.4857929688	0.0000000000	494460.363	n/a	n/a	n/a	Picture
1931.6445312500	0.0000000000	494501	n/a	n/a	n/a	44
1932.0820312500	0.0000000000	494613	n/a	n/a	n/a	45
1932.4946953125	0.0000000000	494718.642	n/a	n/a	n/a	Picture
1933.0429687500	0.0000000000	494859	n/a	n/a	n/a	44
1933.5024921875	0.0000000000	494976.638	n/a	n/a	n/a	Picture
1933.5195312500	0.0000000000	494981	n/a	n/a	n/a	41
1934.2968750000	0.0000000000	495180	n/a	n/a	n/a	45
1934.3863945313	0.0000000000	495202.917	n/a	n/a	n/a	Picture
1934.8359375000	0.0000000000	495318	n/a	n/a	n/a	41
1935.4341953125	0.0000000000	495471.154	n/a	n/a	n/a	Picture
1935.7602929688	0.0000000000	495554.635	n/a	n/a	n/a	Response
1935.9492187500	0.0000000000	495603	n/a	n/a	n/a	41
1936.4040937500	0.0000000000	495719.448	n/a	n/a	n/a	Picture
1936.9570312500	0.0000000000	495861	n/a	n/a	n/a	41
1937.2549921875	0.0000000000	495937.278	n/a	n/a	n/a	Picture
1937.9648437500	0.0000000000	496119	n/a	n/a	n/a	43
1938.0567929687	0.0000000000	496142.539	n/a	n/a	n/a	Picture
1938.7896953125	0.0000000000	496330.162	n/a	n/a	n/a	Picture
1938.8476562500	0.0000000000	496345	n/a	n/a	n/a	43
1939.4525937500	0.0000000000	496499.864	n/a	n/a	n/a	Picture
1939.8984375000	0.0000000000	496614	n/a	n/a	n/a	44
1940.5323945313	0.0000000000	496776.293	n/a	n/a	n/a	Picture
1940.8671875000	0.0000000000	496862	n/a	n/a	n/a	43
1941.4652929687	0.0000000000	497015.115	n/a	n/a	n/a	Picture
1941.7187500000	0.0000000000	497080	n/a	n/a	n/a	41
1941.8712929687	0.0000000000	497119.051	n/a	n/a	n/a	Response
1942.3971953125	0.0000000000	497253.682	n/a	n/a	n/a	Picture
1942.5195312500	0.0000000000	497285	n/a	n/a	n/a	42
1943.2539062500	0.0000000000	497473	n/a	n/a	n/a	43
1943.3579921875	0.0000000000	497499.646	n/a	n/a	n/a	Picture
1943.9140625000	0.0000000000	497642	n/a	n/a	n/a	42
1943.9968945313	0.0000000000	497663.205	n/a	n/a	n/a	Picture
1944.9960937500	0.0000000000	497919	n/a	n/a	n/a	43
1945.0527929688	0.0000000000	497933.515	n/a	n/a	n/a	Picture
1945.9296875000	0.0000000000	498158	n/a	n/a	n/a	44
1946.1195937500	0.0000000000	498206.616	n/a	n/a	n/a	Picture
1946.7574921875	0.0000000000	498369.918	n/a	n/a	n/a	Picture
1946.8593750000	0.0000000000	498396	n/a	n/a	n/a	43
1947.1183945313	0.0000000000	498462.309	n/a	n/a	n/a	Response
1947.7033945313	0.0000000000	498612.069	n/a	n/a	n/a	Picture
1947.8203125000	0.0000000000	498642	n/a	n/a	n/a	45
1948.3162929688	0.0000000000	498768.971	n/a	n/a	n/a	Picture
1948.4609375000	0.0000000000	498806	n/a	n/a	n/a	41
1948.7611953125	0.0000000000	498882.866	n/a	n/a	n/a	Picture
1949.1820937500	0.0000000000	498990.616	n/a	n/a	n/a	Response
1949.5156250000	0.0000000000	499076	n/a	n/a	n/a	42
1949.7740937500	0.0000000000	499142.168	n/a	n/a	n/a	Picture
1950.5489921875	0.0000000000	499340.542	n/a	n/a	n/a	Picture
1950.5820312500	0.0000000000	499349	n/a	n/a	n/a	45
1950.8537929687	0.0000000000	499418.571	n/a	n/a	n/a	Response
1951.2187500000	0.0000000000	499512	n/a	n/a	n/a	44
1951.3507929688	0.0000000000	499545.803	n/a	n/a	n/a	Picture
1952.0346953125	0.0000000000	499720.882	n/a	n/a	n/a	Picture
1952.1640625000	0.0000000000	499754	n/a	n/a	n/a	41
1952.3495937500	0.0000000000	499801.496	n/a	n/a	n/a	Response
1952.7773437500	0.0000000000	499911	n/a	n/a	n/a	41
1952.8095937500	0.0000000000	499919.256	n/a	n/a	n/a	Picture
1953.2226562500	0.0000000000	500025	n/a	n/a	n/a	44
1953.7784921875	0.0000000000	500167.294	n/a	n/a	n/a	Picture
1954.1933945313	0.0000000000	500273.509	n/a	n/a	n/a	Picture
1954.2382812500	0.0000000000	500285	n/a	n/a	n/a	45
1955.0117187500	0.0000000000	500483	n/a	n/a	n/a	44
1955.3061953125	0.0000000000	500558.386	n/a	n/a	n/a	Picture
1955.8125000000	0.0000000000	500688	n/a	n/a	n/a	42
1955.9130937500	0.0000000000	500713.752	n/a	n/a	n/a	Picture
1956.3060937500	0.0000000000	500814.36	n/a	n/a	n/a	Picture
1956.4960937500	0.0000000000	500863	n/a	n/a	n/a	44
1957.2734375000	0.0000000000	501062	n/a	n/a	n/a	43
1957.3328945313	0.0000000000	501077.221	n/a	n/a	n/a	Picture
1957.8557929687	0.0000000000	501211.083	n/a	n/a	n/a	Picture
1958.2421875000	0.0000000000	501310	n/a	n/a	n/a	43
1958.6562500000	0.0000000000	501416	n/a	n/a	n/a	43
1958.7316953125	0.0000000000	501435.314	n/a	n/a	n/a	Picture
1959.3005937500	0.0000000000	501580.952	n/a	n/a	n/a	Picture
1959.7695312500	0.0000000000	501701	n/a	n/a	n/a	45
1960.1684921875	0.0000000000	501803.134	n/a	n/a	n/a	Picture
1960.3750000000	0.0000000000	501856	n/a	n/a	n/a	42
1960.7695312500	0.0000000000	501957	n/a	n/a	n/a	43
1961.1112929687	0.0000000000	502044.491	n/a	n/a	n/a	Picture
1961.5560937500	0.0000000000	502158.36	n/a	n/a	n/a	Response
1961.5922929687	0.0000000000	502167.627	n/a	n/a	n/a	Picture
1961.7968750000	0.0000000000	502220	n/a	n/a	n/a	41
1962.3203125000	0.0000000000	502354	n/a	n/a	n/a	41
1962.5450937500	0.0000000000	502411.544	n/a	n/a	n/a	Picture
1963.1953125000	0.0000000000	502578	n/a	n/a	n/a	41
1963.6759921875	0.0000000000	502701.054	n/a	n/a	n/a	Picture
1963.7617187500	0.0000000000	502723	n/a	n/a	n/a	42
1964.3148945313	0.0000000000	502864.613	n/a	n/a	n/a	Picture
1964.6328125000	0.0000000000	502946	n/a	n/a	n/a	43
1965.3896953125	0.0000000000	503139.762	n/a	n/a	n/a	Picture
1965.5742187500	0.0000000000	503187	n/a	n/a	n/a	44
1966.0546875000	0.0000000000	503310	n/a	n/a	n/a	45
1966.1545937500	0.0000000000	503335.576	n/a	n/a	n/a	Picture
1966.9424921875	0.0000000000	503537.278	n/a	n/a	n/a	Picture
1967.0078125000	0.0000000000	503554	n/a	n/a	n/a	42
1967.5703945313	0.0000000000	503698.021	n/a	n/a	n/a	Picture
1968.1367187500	0.0000000000	503843	n/a	n/a	n/a	41
1968.6961953125	0.0000000000	503986.226	n/a	n/a	n/a	Picture
1968.7773437500	0.0000000000	504007	n/a	n/a	n/a	45
1969.0907929688	0.0000000000	504087.243	n/a	n/a	n/a	Response
1969.6120937500	0.0000000000	504220.696	n/a	n/a	n/a	Picture
1969.8515625000	0.0000000000	504282	n/a	n/a	n/a	42
1970.6171875000	0.0000000000	504478	n/a	n/a	n/a	42
1970.6988945313	0.0000000000	504498.917	n/a	n/a	n/a	Picture
1971.4062500000	0.0000000000	504680	n/a	n/a	n/a	45
1971.7127929687	0.0000000000	504758.475	n/a	n/a	n/a	Picture
1972.0312500000	0.0000000000	504840	n/a	n/a	n/a	45
1972.4695937500	0.0000000000	504952.216	n/a	n/a	n/a	Picture
1973.1601562500	0.0000000000	505129	n/a	n/a	n/a	44
1973.2594921875	0.0000000000	505154.43	n/a	n/a	n/a	Picture
1973.9613945313	0.0000000000	505334.117	n/a	n/a	n/a	Picture
1974.0742187500	0.0000000000	505363	n/a	n/a	n/a	43
1974.9092929687	0.0000000000	505576.779	n/a	n/a	n/a	Picture
1975.1601562500	0.0000000000	505641	n/a	n/a	n/a	41
1975.3751953125	0.0000000000	505696.05	n/a	n/a	n/a	Picture
1975.7780937500	0.0000000000	505799.192	n/a	n/a	n/a	Picture
1976.1615937500	0.0000000000	505897.368	n/a	n/a	n/a	Response
1976.1757812500	0.0000000000	505901	n/a	n/a	n/a	41
1976.3509921875	0.0000000000	505945.854	n/a	n/a	n/a	Picture
1976.9335937500	0.0000000000	506095	n/a	n/a	n/a	42
1977.3008945312	0.0000000000	506189.029	n/a	n/a	n/a	Picture
1977.7226562500	0.0000000000	506297	n/a	n/a	n/a	42
1978.2767929687	0.0000000000	506438.859	n/a	n/a	n/a	Picture
1978.4257812500	0.0000000000	506477	n/a	n/a	n/a	42
1979.0865937500	0.0000000000	506646.168	n/a	n/a	n/a	Picture
1979.3710937500	0.0000000000	506719	n/a	n/a	n/a	42
1979.8359375000	0.0000000000	506838	n/a	n/a	n/a	42
1980.0494921875	0.0000000000	506892.67	n/a	n/a	n/a	Picture
1980.2421875000	0.0000000000	506942	n/a	n/a	n/a	44
1980.3768945312	0.0000000000	506976.485	n/a	n/a	n/a	Response
1980.5753945312	0.0000000000	507027.301	n/a	n/a	n/a	Picture
1980.8125000000	0.0000000000	507088	n/a	n/a	n/a	41
1981.0722929687	0.0000000000	507154.507	n/a	n/a	n/a	Picture
1981.1527929687	0.0000000000	507175.115	n/a	n/a	n/a	Response
1981.4962929687	0.0000000000	507263.051	n/a	n/a	n/a	Picture
1981.7617187500	0.0000000000	507331	n/a	n/a	n/a	45
1982.0261953125	0.0000000000	507398.706	n/a	n/a	n/a	Picture
1982.0485937500	0.0000000000	507404.44	n/a	n/a	n/a	Response
1982.6410937500	0.0000000000	507556.12	n/a	n/a	n/a	Picture
1982.7382812500	0.0000000000	507581	n/a	n/a	n/a	45
1982.9444921875	0.0000000000	507633.79	n/a	n/a	n/a	Response
1983.4579921875	0.0000000000	507765.246	n/a	n/a	n/a	Picture
1983.5507812500	0.0000000000	507789	n/a	n/a	n/a	41
1984.3047929688	0.0000000000	507982.027	n/a	n/a	n/a	Picture
1984.5117187500	0.0000000000	508035	n/a	n/a	n/a	44
1985.0390625000	0.0000000000	508170	n/a	n/a	n/a	44
1985.3406953125	0.0000000000	508247.218	n/a	n/a	n/a	Picture
1985.5351562500	0.0000000000	508297	n/a	n/a	n/a	43
1985.9570312500	0.0000000000	508405	n/a	n/a	n/a	44
1986.3894921875	0.0000000000	508515.71	n/a	n/a	n/a	Picture
1986.4882812500	0.0000000000	508541	n/a	n/a	n/a	44
1987.1054687500	0.0000000000	508699	n/a	n/a	n/a	44
1987.3443945312	0.0000000000	508760.165	n/a	n/a	n/a	Picture
1987.9218750000	0.0000000000	508908	n/a	n/a	n/a	42
1988.2022929688	0.0000000000	508979.787	n/a	n/a	n/a	Picture
1988.7656250000	0.0000000000	509124	n/a	n/a	n/a	43
1988.8501953125	0.0000000000	509145.65	n/a	n/a	n/a	Picture
1989.3490937500	0.0000000000	509273.368	n/a	n/a	n/a	Picture
1989.8046875000	0.0000000000	509390	n/a	n/a	n/a	43
1990.3618945313	0.0000000000	509532.645	n/a	n/a	n/a	Picture
1990.8515625000	0.0000000000	509658	n/a	n/a	n/a	45
1991.4807929687	0.0000000000	509819.083	n/a	n/a	n/a	Picture
1991.8085937500	0.0000000000	509903	n/a	n/a	n/a	45
1992.6640625000	0.0000000000	510122	n/a	n/a	n/a	42
1993.3125000000	0.0000000000	510288	n/a	n/a	n/a	45
1993.8125000000	0.0000000000	510416	n/a	n/a	n/a	45
1994.8242187500	0.0000000000	510675	n/a	n/a	n/a	45
1995.9453125000	0.0000000000	510962	n/a	n/a	n/a	43
1998.9980468750	n/a	511743.5	n/a	n/a	n/a	boundary
1999.0549062500	0.0000000000	511758.056	n/a	n/a	n/a	Picture
1999.4303046875	0.0000000000	511854.158	n/a	n/a	n/a	Response
1999.5768046875	0.0000000000	511891.662	n/a	n/a	n/a	Picture
2000.4867070313	0.0000000000	512124.597	n/a	n/a	n/a	Picture
2001.5956054687	0.0000000000	512408.475	n/a	n/a	n/a	Picture
2002.2015078125	0.0000000000	512563.586	n/a	n/a	n/a	Picture
2003.1043046875	0.0000000000	512794.702	n/a	n/a	n/a	Picture
2003.7902070313	0.0000000000	512970.293	n/a	n/a	n/a	Picture
2004.5701054687	0.0000000000	513169.947	n/a	n/a	n/a	Picture
2005.6070078125	0.0000000000	513435.394	n/a	n/a	n/a	Picture
2006.6188046875	0.0000000000	513694.414	n/a	n/a	n/a	Picture
2007.4687070313	0.0000000000	513911.989	n/a	n/a	n/a	Picture
2008.1416054687	0.0000000000	514084.251	n/a	n/a	n/a	Picture
2009.1754062500	0.0000000000	514348.904	n/a	n/a	n/a	Picture
2009.5886054688	0.0000000000	514454.683	n/a	n/a	n/a	Response
2010.1273046875	0.0000000000	514592.59	n/a	n/a	n/a	Picture
2010.9311054688	0.0000000000	514798.363	n/a	n/a	n/a	Picture
2011.7371054688	0.0000000000	515004.699	n/a	n/a	n/a	Picture
2012.5869062500	0.0000000000	515222.248	n/a	n/a	n/a	Picture
2013.3668046875	0.0000000000	515421.902	n/a	n/a	n/a	Picture
2013.9047070312	0.0000000000	515559.605	n/a	n/a	n/a	Picture
2014.3639062500	0.0000000000	515677.16	n/a	n/a	n/a	Response
2014.5886054688	0.0000000000	515734.683	n/a	n/a	n/a	Picture
2015.5395078125	0.0000000000	515978.114	n/a	n/a	n/a	Picture
2015.8836054687	0.0000000000	516066.203	n/a	n/a	n/a	Response
2016.1614062500	0.0000000000	516137.32	n/a	n/a	n/a	Picture
2016.6173046875	0.0000000000	516254.03	n/a	n/a	n/a	Picture
2017.0382070313	0.0000000000	516361.781	n/a	n/a	n/a	Picture
2017.6302070312	0.0000000000	516513.333	n/a	n/a	n/a	Picture
2018.0193046875	0.0000000000	516612.942	n/a	n/a	n/a	Response
2018.6910078125	0.0000000000	516784.898	n/a	n/a	n/a	Picture
2019.5029062500	0.0000000000	516992.744	n/a	n/a	n/a	Picture
2019.8829062500	0.0000000000	517090.024	n/a	n/a	n/a	Response
2020.0518046875	0.0000000000	517133.262	n/a	n/a	n/a	Picture
2021.0237070313	0.0000000000	517382.069	n/a	n/a	n/a	Picture
2021.3707070313	0.0000000000	517470.901	n/a	n/a	n/a	Response
2021.8595078125	0.0000000000	517596.034	n/a	n/a	n/a	Picture
2022.2346054688	0.0000000000	517692.059	n/a	n/a	n/a	Response
2022.8354062500	0.0000000000	517845.864	n/a	n/a	n/a	Picture
2023.1624062500	0.0000000000	517929.576	n/a	n/a	n/a	Response
2023.8802070312	0.0000000000	518113.333	n/a	n/a	n/a	Picture
2024.1862070312	0.0000000000	518191.669	n/a	n/a	n/a	Response
2025.0230078125	0.0000000000	518405.89	n/a	n/a	n/a	Picture
2025.6269062500	0.0000000000	518560.488	n/a	n/a	n/a	Picture
2026.4238046875	0.0000000000	518764.494	n/a	n/a	n/a	Picture
2027.5657070312	0.0000000000	519056.821	n/a	n/a	n/a	Picture
2028.0566054687	0.0000000000	519182.491	n/a	n/a	n/a	Picture
2028.5575078125	0.0000000000	519310.722	n/a	n/a	n/a	Picture
2029.1234062500	0.0000000000	519455.592	n/a	n/a	n/a	Picture
2029.4814062500	0.0000000000	519547.24	n/a	n/a	n/a	Response
2030.0183046875	0.0000000000	519684.686	n/a	n/a	n/a	Picture
2030.5521054687	0.0000000000	519821.339	n/a	n/a	n/a	Picture
2031.6990078125	0.0000000000	520114.946	n/a	n/a	n/a	Picture
2032.2830078125	0.0000000000	520264.45	n/a	n/a	n/a	Picture
2033.1938046875	0.0000000000	520497.614	n/a	n/a	n/a	Picture
2034.0447070313	0.0000000000	520715.445	n/a	n/a	n/a	Picture
2034.7406054687	0.0000000000	520893.595	n/a	n/a	n/a	Picture
2035.5325078125	0.0000000000	521096.322	n/a	n/a	n/a	Picture
2036.2743046875	0.0000000000	521286.222	n/a	n/a	n/a	Picture
2036.8462070313	0.0000000000	521432.629	n/a	n/a	n/a	Picture
2037.3692070312	0.0000000000	521566.517	n/a	n/a	n/a	Picture
2038.2250078125	0.0000000000	521785.602	n/a	n/a	n/a	Picture
2039.0729062500	0.0000000000	522002.664	n/a	n/a	n/a	Picture
2039.6118046875	0.0000000000	522140.622	n/a	n/a	n/a	Picture
2040.3737070312	0.0000000000	522335.669	n/a	n/a	n/a	Picture
2041.5255078125	0.0000000000	522630.53	n/a	n/a	n/a	Picture
2041.9833046875	0.0000000000	522747.726	n/a	n/a	n/a	Response
2042.4434062500	0.0000000000	522865.512	n/a	n/a	n/a	Picture
2042.7992070313	0.0000000000	522956.597	n/a	n/a	n/a	Response
2042.8583046875	0.0000000000	522971.726	n/a	n/a	n/a	Picture
2043.2973046875	0.0000000000	523084.11	n/a	n/a	n/a	Picture
2043.7932070312	0.0000000000	523211.061	n/a	n/a	n/a	Picture
2044.5421054687	0.0000000000	523402.779	n/a	n/a	n/a	Picture
2044.9580078125	0.0000000000	523509.25	n/a	n/a	n/a	Picture
2045.6601054688	0.0000000000	523688.987	n/a	n/a	n/a	Picture
2046.0386054687	0.0000000000	523785.883	n/a	n/a	n/a	Response
2046.3388046875	0.0000000000	523862.734	n/a	n/a	n/a	Picture
2047.4237070312	0.0000000000	524140.469	n/a	n/a	n/a	Picture
2048.3225078125	0.0000000000	524370.562	n/a	n/a	n/a	Picture
2048.7995078125	0.0000000000	524492.674	n/a	n/a	n/a	Picture
2049.1501054688	0.0000000000	524582.427	n/a	n/a	n/a	Response
2049.3663046875	0.0000000000	524637.774	n/a	n/a	n/a	Picture
2049.9023046875	0.0000000000	524774.99	n/a	n/a	n/a	Picture
2050.5182070312	0.0000000000	524932.661	n/a	n/a	n/a	Picture
2050.9571054687	0.0000000000	525045.019	n/a	n/a	n/a	Picture
2052.1020078125	0.0000000000	525338.114	n/a	n/a	n/a	Picture
2052.6069062500	0.0000000000	525467.368	n/a	n/a	n/a	Picture
2053.6627070313	0.0000000000	525737.653	n/a	n/a	n/a	Picture
2054.1436054688	0.0000000000	525860.763	n/a	n/a	n/a	Picture
2054.5446054687	0.0000000000	525963.419	n/a	n/a	n/a	Picture
2055.0335078125	0.0000000000	526088.578	n/a	n/a	n/a	Picture
2055.4531054687	0.0000000000	526195.995	n/a	n/a	n/a	Response
2056.1423046875	0.0000000000	526372.43	n/a	n/a	n/a	Picture
2057.1381054687	0.0000000000	526627.355	n/a	n/a	n/a	Picture
2057.8291054688	0.0000000000	526804.251	n/a	n/a	n/a	Picture
2058.7060078125	0.0000000000	527028.738	n/a	n/a	n/a	Picture
2059.6528046875	0.0000000000	527271.118	n/a	n/a	n/a	Picture
2060.2027070313	0.0000000000	527411.893	n/a	n/a	n/a	Picture
2061.0716054688	0.0000000000	527634.331	n/a	n/a	n/a	Picture
2061.9285078125	0.0000000000	527853.698	n/a	n/a	n/a	Picture
2062.3079062500	0.0000000000	527950.824	n/a	n/a	n/a	Response
2062.5773046875	0.0000000000	528019.79	n/a	n/a	n/a	Picture
2063.7042070313	0.0000000000	528308.277	n/a	n/a	n/a	Picture
2064.6351054688	0.0000000000	528546.587	n/a	n/a	n/a	Picture
2065.0515078125	0.0000000000	528653.186	n/a	n/a	n/a	Response
2065.6239062500	0.0000000000	528799.72	n/a	n/a	n/a	Picture
2066.1888046875	0.0000000000	528944.334	n/a	n/a	n/a	Picture
2066.6112070313	0.0000000000	529052.469	n/a	n/a	n/a	Response
2066.6928046875	0.0000000000	529073.358	n/a	n/a	n/a	Picture
2067.1617070312	0.0000000000	529193.397	n/a	n/a	n/a	Picture
2068.1945078125	0.0000000000	529457.794	n/a	n/a	n/a	Picture
2068.6595078125	0.0000000000	529576.834	n/a	n/a	n/a	Picture
2069.4043046875	0.0000000000	529767.502	n/a	n/a	n/a	Picture
2070.3642070312	0.0000000000	530013.237	n/a	n/a	n/a	Picture
2071.1671054687	0.0000000000	530218.779	n/a	n/a	n/a	Picture
2071.7500078125	0.0000000000	530368.002	n/a	n/a	n/a	Picture
2072.0983046875	0.0000000000	530457.166	n/a	n/a	n/a	Response
2072.7748046875	0.0000000000	530630.35	n/a	n/a	n/a	Picture
2073.9237070313	0.0000000000	530924.469	n/a	n/a	n/a	Picture
2082.9980468750	n/a	533247.5	n/a	n/a	n/a	boundary
2083.0554765625	0.0000000000	533262.202	n/a	n/a	n/a	Response
2083.2579765625	0.0000000000	533314.042	n/a	n/a	n/a	Picture
2084.0508750000	0.0000000000	533517.024	n/a	n/a	n/a	Picture
2084.5112734375	0.0000000000	533634.886	n/a	n/a	n/a	Response
2084.8966757812	0.0000000000	533733.549	n/a	n/a	n/a	Picture
2085.9615742187	0.0000000000	534006.163	n/a	n/a	n/a	Picture
2086.7764765625	0.0000000000	534214.778	n/a	n/a	n/a	Picture
2087.1827734375	0.0000000000	534318.79	n/a	n/a	n/a	Response
2087.2493750000	0.0000000000	534335.84	n/a	n/a	n/a	Picture
2088.0612734375	0.0000000000	534543.686	n/a	n/a	n/a	Picture
2088.5105742188	0.0000000000	534658.707	n/a	n/a	n/a	Response
2088.8910742187	0.0000000000	534756.115	n/a	n/a	n/a	Picture
2089.6939765625	0.0000000000	534961.658	n/a	n/a	n/a	Picture
2090.6158750000	0.0000000000	535197.664	n/a	n/a	n/a	Picture
2091.4327734375	0.0000000000	535406.79	n/a	n/a	n/a	Picture
2092.5565742188	0.0000000000	535694.483	n/a	n/a	n/a	Picture
2093.1754765625	0.0000000000	535852.922	n/a	n/a	n/a	Picture
2094.2442734375	0.0000000000	536126.534	n/a	n/a	n/a	Picture
2094.8381757812	0.0000000000	536278.573	n/a	n/a	n/a	Picture
2095.2694765625	0.0000000000	536388.986	n/a	n/a	n/a	Response
2095.8500742187	0.0000000000	536537.619	n/a	n/a	n/a	Picture
2096.3099765625	0.0000000000	536655.354	n/a	n/a	n/a	Picture
2096.7812734375	0.0000000000	536776.006	n/a	n/a	n/a	Response
2096.9590742188	0.0000000000	536821.523	n/a	n/a	n/a	Picture
2097.5897734375	0.0000000000	536982.982	n/a	n/a	n/a	Picture
2098.1169765625	0.0000000000	537117.946	n/a	n/a	n/a	Response
2098.3066757812	0.0000000000	537166.509	n/a	n/a	n/a	Picture
2099.3355742188	0.0000000000	537429.907	n/a	n/a	n/a	Picture
2099.8244765625	0.0000000000	537555.066	n/a	n/a	n/a	Picture
2100.9182734375	0.0000000000	537835.078	n/a	n/a	n/a	Picture
2101.3441757813	0.0000000000	537944.109	n/a	n/a	n/a	Picture
2102.4900742188	0.0000000000	538237.459	n/a	n/a	n/a	Picture
2103.1081757812	0.0000000000	538395.693	n/a	n/a	n/a	Response
2103.5008750000	0.0000000000	538496.224	n/a	n/a	n/a	Picture
2104.4097734375	0.0000000000	538728.902	n/a	n/a	n/a	Picture
2105.0036757812	0.0000000000	538880.941	n/a	n/a	n/a	Picture
2106.0144765625	0.0000000000	539139.706	n/a	n/a	n/a	Picture
2106.5614765625	0.0000000000	539279.738	n/a	n/a	n/a	Picture
2107.1143750000	0.0000000000	539421.28	n/a	n/a	n/a	Picture
2108.2331757812	0.0000000000	539707.693	n/a	n/a	n/a	Picture
2109.3019765625	0.0000000000	539981.306	n/a	n/a	n/a	Picture
2109.9808750000	0.0000000000	540155.104	n/a	n/a	n/a	Picture
